cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc
"9261","Accepted","Eastern","Hon Kee Metal Shop - G/F, 44 Shing On Street, Shau Kei Wan","","翰記五金回收 - 成安街44號地下","","翰记五金回收 - 成安街44号地下","","22.281048","114.220688","Metals","Street Corner Recycling Shops","Note: For public use","Mr Fung 2560 5032","馮先生 2560 5032","冯先生 2560 5032","9:00am - 7:00pm","上午9:00 - 下午7:00","上午9:00 - 下午7:00"
"9262","Accepted","Eastern","Hop Lee Metal & Waste Paper - 146 Main street East,  Shau Kei Wan ","","合利五金廢紙 - 筲箕灣東大街146號","","合利五金废纸 - 筲箕湾东大街146号","","22.277174","114.229782","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr. Wong 2568 8962","黃先生 2568 8962","黃先生 2568 8962","8:30am - 7:00pm","上午8:30 - 下午7:00","上午8:30 - 下午7:00"
"9264","Accepted","Eastern","Hung Kee - Back Lane No 151 King’s Road, North Point,HK","","洪記五金 - 香港北角英皇道151號後街","","洪记五金 - 香港北角英皇道151号后街","","22.288075","114.192569","Metals","Street Corner Recycling Shops","Note: For public use","Ms Lam","林小姐","林小姐","8:00am - 5:00pm","上午8:00 - 下午5:00","上午8:00 - 下午5:00"
"9265","Accepted","Eastern","K&S Recycle - Shop No.17, G/F, Ka Wai Building, 146 Java Road","","金水環保回收 - 香港北角渣華道146號嘉威大廈地下17號舖","","金水环保回收 - 香港北角渣华道146号嘉威大厦地下17号铺","","22.292328","114.201095","Paper","Street Corner Recycling Shops","Note: For public use","Mrs Lam 9672 1088","林太 9672 1088","林太 9672 1088","9:00am - 6:00pm","上午9:00 - 下午6:00","上午9:00 - 下午6:00"
"9271","Accepted","Sham_Shui_Po","The Ascent","","尚都","","尚都	","","22.336473","114.159603","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9272","Accepted","Sham_Shui_Po","Kent Place","","金濤閣","","金涛阁","","22.328390","114.158260","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9273","Accepted","Sham_Shui_Po","Heya Aqua","","喜漾	","","喜漾	","","22.338900","114.154518","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9274","Accepted","Sham_Shui_Po","Heya Crystal","","喜薈	","","喜荟	","","22.339566","114.154732","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9275","Accepted","Sham_Shui_Po","Floral Court","","華苑	","","华苑	","","22.333101","114.160813","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9276","Accepted","Eastern","Lung Hing Waste Paper Company Ltd. - Rm B,G/F, Summit Industrial Building,  9 Sun Yip St Chai Wan ","","龍興廢紙有限公司 - 柴灣新業街9號新業大廈地下B舖","","龙兴废纸有限公司 - 柴湾新业街9号新业大厦地下B铺","","22.267592","114.246378","Metals,Paper,Plastics,Clothes","Street Corner Recycling Shops","Note: For public use","Ms Lee 2897 2718","李小姐 2897 2718","李小姐 2897 2718","8:00am - 7:00pm","上午8:00 - 下午7:00","上午8:00 - 下午7:00"
"9277","Accepted","Sham_Shui_Po","Cullinan West","","匯璽","","汇玺	","","22.326120","114.154450","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9279","Accepted","Eastern","Sam Lee Company - G/F Decca Industrial Building 12 Kut Shing Street Chai Wan HK","","森利廢紙五金 - 香港柴灣吉勝街12號達藝工業中心地下","","森利废纸五金 - 香港柴湾吉胜街12号达艺工业中心地下","","22.264913","114.235313","Metals,Paper,Clothes","Street Corner Recycling Shops","Note: For public use","Mr. LO 9015 9833","盧先生 9015 9833","盧先生 9015 9833","8:00am - 6:00pm","上午8:00 - 下午6:00","上午8:00 - 下午6:00"
"9281","Accepted","Eastern","Shing Hing Ho - G/F 7 Hoi Ching Street Sai Wan Ho, HK","","成興號 - 香港西灣河海澄街7號地下","","成兴号 - 香港西湾河海澄街7号地下","","22.280032","114.223296","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr. CHAN 2569 8943","陳先生 2569 8943","陈先生 2569 8943","10:00am - 6:00pm","上午10:00 - 下午6:00","上午10:00 - 下午6:00"
"9282","Accepted","Eastern","Shun Kee Paper Metal Recycle Limited - Shop No.16 G/F 9-27 King Wah Road North Point HK","","信記廢紙五金 - 香港北角京華道9-27號富利來大廈地下16號舖","","信记废纸五金 - 香港北角京华道9-27号富利来大厦地下16号铺","","22.288583","114.191856","Metals,Paper,Plastics,Barbeque Fork,Clothes,Small Electrical and Electronic Equipment,Regulated Electrical Equipment","Street Corner Recycling Shops","Note: For public use","Mr. WONG 2321 6000","黃先生 2321 6000","黃先生 2321 6000","7:00am - 7:00pm","上午7:00 - 下午7:00","上午7:00 - 下午7:00"
"9283","Accepted","Sham_Shui_Po","Tower 388","","肇如大廈","","肇如大廈","","22.338483","114.155514","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9285","Accepted","Sham_Shui_Po","No.22-24, Fa Po Street (Lai Yuen)","","花圃街22-24號(麗苑)","","花圃街22-24号(丽苑)","","22.331360","114.176140","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9286","Accepted","Eastern","Sky Base Recycle Company - Flat 1b G/F, Cheong Yuen Building, 2-8 Tsat Tsz Mui Road, North Point","","天基回收公司(已更改為榮興環保回收公司) - 七姊妹道2-8號1b","","天基回收公司(已更改为荣兴环保回收公司) - 七姊妹道2-8号1b","","22.290650","114.200600","Metals,Paper,Rechargeable Batteries,Clothes,Small Electrical and Electronic Equipment","Street Corner Recycling Shops","Note: For public use","Mr Chan 6595 9303","陳生 6595 9303","陈生 6595 9303","8:00am - 7:00pm","上午8:00 - 下午7:00","上午8:00 - 下午7:00"
"9288","Accepted","Eastern","Sun Hing Waste Paper & Metal Co. - G/F, 70 Pan Hoi Street, Quarry Bay, HK","","生興廢紙公司 - 香港鰂魚涌濱海街70號地下","","生兴废纸公司 - 香港鲗鱼涌滨海街70号地下","","22.286225","114.211771","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Lee 9782 4718","李先生 9782 4718","李先生 9782 4718","8:00am - 6:00pm","上午8:00 - 下午6:00","上午8:00 - 下午6:00"
"9289","Accepted","Eastern","Wing Fung Gather Metal Waste Paper - G/F 5 King Man Road North Point HK","","永豐五金廢紙回收 - 香港北角景明道5號地下","","永丰五金废纸回收 -  香港北角景明道5号地下","","22.286838","114.190661","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Ms CHUNG 9681 1110","鍾小姐 9681 1110","锺小姐 9681 1110","8:00am - 6:00pm","上午8:00 - 下午6:00","上午8:00 - 下午6:00"
"9290","Accepted","Eastern","Wing Hing Recycling Company - Shop No.3 Cheung Tat Centre 18 Cheung Lee Street Chsi Wan HK","","榮興五金廢紙 - 香港柴灣祥利街18號祥達中心地下3號舖","","荣兴五金废纸 - 香港柴湾祥利街18号祥达中心地下3号铺","","22.265123","114.236153","Metals,Paper,Clothes","Street Corner Recycling Shops","Note: For public use","Mr. LEE 9319 1377","李先生 9319 1377","李先生 9319 1377","6:00am - 10:00pm","上午6:00 - 下午10:00","上午6:00 - 下午10:00"
"9291","Accepted","Eastern","Yee Hing Metal Waste Company - No.33, G/F Gold Mine Building, 345 Chai Wan Road, Chai Wan, HK","","義興五金廢料公司 - 香港柴灣柴灣道345號金源商場地下33號鋪","","义兴五金废料公司 - 香港柴湾柴湾道345号金源商场地下33号铺","","22.264323","114.240430","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Hong 2558 8293","康先生 2558 8293","康先生 2558 8293","9:00am - 6:00pm","上午9:00 - 下午6:00","上午9:00 - 下午6:00"
"9292","Accepted","Eastern","G/F, 87 Marble Road, North Point, H.K.","","新祥盛紙業五金公司 - 香港北角馬寶道87號地下","","新祥盛纸业五金公司 - 香港北角马宝道87号地下","","22.292321","114.202650","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Lee 9170 6029","李生 9170 6029","李生 9170 6029","8:00am - 6:30pm","上午8:00 - 下午6:30","上午8:00 - 下午6:30"
"9293","Accepted","Tai_Po","Yat Wing Garden (Phase 1)","","日榮花園1期","","日荣花园1期","","22.447900","114.156484","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9294","Accepted","Eastern","Rear Shop No.11, G/F, Tung Hing Building, 28-40A Shau Kei Wan Main Street East, Shau Kei Wan","","進昇環保回收 - 筲箕灣東大街28-40A號東興大廈地下11號後舖","","进升环保回收 -  筲箕湾东大街28-40A号东兴大厦地下11号后铺","","22.280097","114.230135","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Ms Yuen 9284 6469","袁小姐 9284 6469","袁小姐 9284 6469","8:00am - 6:00pm","上午8:00 - 下午6:00","上午8:00 - 下午6:00"
"9295","Accepted","Tai_Po","Po Nga Court","","寶雅苑","","宝雅苑","","22.450800","114.158870","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9296","Accepted","Tai_Po","Solaria","","嘉熙	","","嘉熙	","","22.429559","114.205268","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9297","Accepted","Tai_Po","Springdale Garden","","暉曜花園","","晖曜花园","","22.457120","114.214150","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9306","Accepted","Central_Western","Man Kee Waste Paper Co. - G/F., 3 Smithfield Road, Sai Wan, HK  ","","文記廢紙五金回收 - 香港西環士美菲路3號地下","","文记废纸五金回收 - 香港西环士美菲路3号地下","","22.283712","114.127899","Paper,Small Electrical and Electronic Equipment","Street Corner Recycling Shops","Note: For public use","Ms. Nam 2819 0481","藍小姐 2819 0481","蓝小姐 2819 0481","8:00am - 5:30pm","上午8:00 - 下午5:30","上午8:00 - 下午5:30"
"9307","Accepted","Central_Western","Dynamic plastic waste collection centre - Shop A G/F 466 Des Voeux Road West, HK","","動力塑膠廢料回收中心 -香港德輔道西466號地下A鋪","","动力塑料废料回收中心 - 香港德辅道西466号地下A铺","","22.286928","114.132612","Plastics,Small Electrical and Electronic Equipment","Street Corner Recycling Shops","Note: For public use","Ms. Wong 3480 0545","黃小姐 3480 0545","黃小姐 3480 0545","9:00am - 6:00pm","上午9:00 - 下午6:00","上午9:00 - 下午6:00"
"9309","Accepted","Central_Western","Hop Kee hardware - Shop 6b , G/F., Sun Shing Building, 6 Belcher's Street Sai Wan, HK","","合記鋼鐵有限公司 - 香港西環卑路乍街6號新城大廈地下6b鋪","","合记钢铁有限公司 - 香港西环卑路乍街6号新城大厦地下6b铺","","22.286371","114.132849","Metals,Paper,Glass Bottles","Street Corner Recycling Shops","Note: For public use","Mr. Chan 2549 2851","陳先生 2549 2851","陈先生 2549 2851","8:00am - 7:00pm","上午8:00 - 下午7:00","上午8:00 - 下午7:00"
"9310","Accepted","Central_Western","Cheung Kee Hung - Shop No.4, Yee Fung Court,88 Second Street,Sai Ying Pun, HK","","祥記行環保回收服務公司 - 香港西營盤第二街88號怡豐閣4號舖","","祥记行环保回收服务公司 - 香港西营盘第二街88号怡丰阁4号铺","","22.286348","114.141893","Metals,Paper,Small Electrical and Electronic Equipment,Regulated Electrical Equipment","Street Corner Recycling Shops","Note: For public use","Mr. Tsui 6031 7977","徐先生 6031 7977","徐先生 6031 7977","9:00am - 6:00pm","上午9:00 - 下午6:00","上午9:00 - 下午6:00"
"9311","Accepted","Tai_Po","Fu Heng Estate - Heng Wing House Mutual Aid Committee","","富亨邨(亨榮樓互助委員會)","","富亨邨(亨荣楼互助委员会)","","22.460026","114.172932","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9312","Accepted","Central_Western","G/F, 14 Third Street, Sai Ying Pun, HK","","時利廢紙五金回收 - 香港西營盤第三街14號地下","","时利废纸五金回收 - 香港西营盘第三街14号地下","","22.285583","114.143254","Metals,Paper,Clothes","Street Corner Recycling Shops","Note: For public use","Ms. Cheung 5398 9483","張小姐 5398 9483","张小姐 5398 9483","8:00am - 7:00pm","上午8:00 - 下午7:00","上午8:00 - 下午7:00"
"9313","Accepted","Central_Western","G/F, 12b Tung Loi Lane, Sheung Wan,HK","","錦記廢紙五金 - 香港上環東來里12B 地下","","锦记废纸五金 - 香港上环东来里12B 地下","","22.287006","114.149812","Metals,Clothes","Street Corner Recycling Shops","Note: For public use","Mr. Lee 2816 6116","李先生 2816 6116","李先生 2816 6116","6:00am - 7:00pm","上午6:00 - 下午7:00","上午6:00 - 下午7:00"
"9314","Accepted","Central_Western","Man Cheong Lung Metal and Waste Paper Recycle Co.  - G/F, 10 Tung Loi Lane, Sheung Wan, HK","","萬昌隆五金廢紙回收 - 香港上環東來里10號地下","","万昌隆五金废纸回收 - 香港上环东来里10号地下","","22.286946","114.149913","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Ms. Man 2543 9827","萬先生 2543 9827","万先生 2543 9827","6:30am - 8:00pm","上午6:30 - 下午8:00","上午6:30 - 下午8:00"
"9315","Accepted","Central_Western","Cater Services Co., Ltd.  - G/F, 33 New Market Street, Sheung Wan, HK","","基達服務有限公司 - 香港上環新街市街33號地下","","基达服务有限公司 - 香港上环新街市街33号地下","","22.287510","114.149308","Metals,Plastics,Small Electrical and Electronic Equipment,Regulated Electrical Equipment","Street Corner Recycling Shops","Note: For public use","Mr. Tam 6274 8088","譚先生 6274 8088","谭先生 6274 8088","8:00am - 5:00pm","上午8:00 - 下午5:00","上午8:00 - 下午5:00"
